pelwana,9
pelwanatshwaana,9
pene,9
pepeneneng,9
pere,9
pese,9
petrolo,9
peu,9
phadisano,9
phaga,9
phagong,9
phahla,9
phahlo,9
phalafala,9
phapang,9
phapano,9
phapantsho,9
phaposi,9
pharologantsho,9
phata,9
phathi,9
phatla,9
phatlalatso,9
phedisano,9
phefo,9
phego,9
phego,9
phehli,9
pheko,9
pheletso,9
phemiti,9
phenyo,9
phepo,9
pherefere,9
pheta,9
phethagatso,9
phethisi,9
phetogo,9
phetolo,9
phetoso,9
phihlelelo,9
phiri,9
phisegelo,9
phisego,9
phiso,9
phoka,9
phokgo,9
phoko,9
pholisi,9
pholo,9
pholoso,9
phoofolo,9
phori,9
phoso,9
phudufudu,9
phukubje,9
phuthego,9
phuti,9
pilisi,9
pitsa,9
pitsana,9
pitsi,9
pitso,9
poelanyo,9
poeletso,9
poelo,9
poifo,9
pokolo,9
polane,9
polao,9
polase,9
poledisano,9
polelo,9
polelotlaleletso,9
polokego,9
polokelo,9
poloko,9
ponagalo,9
pono,9
pontsho,9
poo,9
popego,9
popo,9
popopolelo,9
poraebete,9
poso,9
potego,9
potleng,9
potsiso,9
powana,9
profense,9
projeke,9
pudi,9
puku,9
pukuntsu,9
pukwana,9
pula,9
puno,9
puso,9
putswa,9
radio,9
rakgadi,1a
rakgadiagwe,1a
rakgolo,1a
rakgwebo,1a
ramogolo,1a
rangwane,1a
ranta,9
rekoto,9
repabliki,9
roko,9
roto,9
rrago,1a
rragwe,1a
saense,9
Sathane,1a
seabe,7
Seafrikanse,7
seala,7
seaparo,7
seatla,7
sebaka,7
sebaka,7
sebakabakeng,7
sebakanyana,7
sebakwa,7
sebata,7
sebatakgomo,7
sebatana,7
sebe,7
sebego,7
sebele,7
sebeso,7
sebete,7
sebetsa,7
sebiletswa,7
sebjale,7
sebjalebjale,7
sebjalo,7
sebjana,7
sebo,7
sebodu,7
seboka,7
seboko,7
seboledi,7
Seburu,7
sedi,9
sediba,7
sedimo,7
sediri,7
sediriswa,7
sedirwa,7
sedumedi,7
seedi,7
seela,7
seema,7
seemo,7
seenywa,7
seeta,7
seetsa,7
sefahlego,7
sefahlogo,7
sefako,7
sefala,7
sefane,7
sefapano,7
sefata,7
sefatanaga,7
sefela,7
sefero,7
sefofane,7
sefofu,7
sefoka,7
sefu,7
segae,7
segagabi,7
segagabo,7
segageso,7
segalo,7
sego,7
segola,7
segole,7
segologolo,7
segolothata,7
segotlane,7
segwegwe,7
segwera,7
sehla,7
sehlabelo,7
sehlaga,7
sehlare,7
sehloa,7
sehlodimare,7
sehlogo,7
sehlogo,7
sehlola,7
sehlopha,7
sehlophana,7
sehlophantsu,7
sehuba,7
seila,7
seipone,7
Seisimane,7
sejo,7
seka,7
sekafoko,7
sekapolelo,7
sekele,7
sekeng,7
sekete,7
sekgalela,7
sekgoba,7
sekhurumelo,7
sekhwama,7
sekolo,7
Sekowa,7
selefa,7
selegae,7
selemo,7
seleng,9
selepe,7
selete,7
seletso,7
sello,7
selo,7
seloba,7
seloko,7
selwana,7
semaka,7
semakatso,7
semangmang,1a
semela,7
semelo,7
semmuso,7
semolao,7
semoya,7
senamelwa,7
senatla,7
sengwalo,7
sengwalwa,7
sengwenyana,7
senkgwa,7
senna,7
seno,7
senoko,7
senotlelo,7
sentimetara,9
senyakwa,7
senyane,7
seolo,7
Sepedi,7
sepetlele,7
sephedi,7
sephethephethe,7
sephetho,7
sephiri,7
sepoko,7
sera,7
serati,7
sererwa,7
serethe,7
sereti,7
sereto,7
seretotumiso,7
seripa,7
seripagare,7
seripana,7
seriti,7
serokolo,7
serope,7
seroto,7
seroto,7
sersanta,9
seruiwa,7
serumula,7
seruthwane,7
sesadi,7
sesebo,7
sesego,7
sesego,7
sesiro,7
seso,7
Sesotho,7
Sesotho sa Leboa,7
sesupanako,7
sesupo,7
seswai,7
Seswana,7
seswantsho,7
Seswatse,7
setaele,7
setatamente,7
Setebele,7
seteiseneng,7
Setemere,9
sethakga,7
sethitho,7
setho,7
sethokgwa,7
Sethosa,7
sethunya,7
setifikeiti,7
setimela,7
setlabakelo,7
setlabelo,7
setlaela,7
setlatla,7
setlogo,7
setlogolo,7
setlogolwana,7
setlolo,7
setlwaedi,7
setopo,7
setsebi,7
setseka,7
setshaba,7
setsiba,7
setso,7
Setsonga,7
setsopolwa,7
setswalle,7
Setswana,7
setsweletswa,7
setu,7
setulo,7
Sevenda,7
seyalemoya,7
Sezulu,7
silifera,7
sobopego,7
sonete,9
Sontaga,7
sutu,9
swele,9
swikiri,9
taamane,9
taba,9
tabakgolo,9
tabataba,9
tadi,9
taelo,9
taetso,9
tafola,9
taodiso,9
taola,9
taolo,9
tatabo,1a
tatago,1a
tatagobona,1a
tatagwe,1a
tataweno,1a
tataweso,1a
tate,1a
tatelano,9
tatso,9
tau,9
tebanyo,9
tebelelo,9
tebogo,9
tefelo,9
tefo,9
tekano,9
tekanyetso,9
tekanyo,9
tekatekano,9
teko,9
tekolo,9
tema,9
temana,9
temanatheto,9
tematheto,9
temo,9
temogo,9
temokrasi,9
temoso,9
teng,9
teori,9
terama,9
Testamente,9
tetelo,9
teye,9
thaba,9
thabana,9
thabe,9
thabekutu,9
thaetlele,9
thaga,9
thai,9
thai,9
thaka,9
thaka,9
thakadu,9
thapelo,9
thapo,9
thapo,9
thari,9
tharollo,9
thatafatso,9
thato,9
thekgo,9
thekniki,9
theknolotsi,9
theko,9
thelebisene,9
themperetsha,9
theo,9
theramelao,9
thereso,9
therisano,9
thero,9
theto,9
thetogale,9
thetotumiso,9
thibelo,9
thipa,9
thito,9
thobalano,9
thogorogo,9
thoka,9
thoko,9
thoko,9
thoko,9
thokwana,9
thola,9
tholo,9
thopa,9
thorwana,9
thoto,9
thsegofatso,9
thsenyo,9
thsomisano,9
thulaganyo,9
thulano,9
thupa,9
thuso,9
thutapolelo,9
thutiso,9
thutlwa,9
thuto,9
thwadi,9
thwalo,9
tiisetso,9
tikologo,9
timamello,9
tiragalo,9
tiragatso,9
tiragatso,9
tirelo,9
tirisano,9
tiriso,9
tiro,9
tirwa,9
tlabego,9
tladi,9
tlaisego,9
tlala,9
tlaleletso,9
tlalelo,9
tlhabano,9
tlhabollo,9
tlhabologo,9
tlhago,9
tlhahlo,9
tlhahlobo,9
tlhaka,9
tlhaka,9
tlhako,9
tlhaloganyo,9
tlhaloso,9
tlhamo,9
tlhaologanyo,9
tlhathollo,9
tlhohlomiso,9
tlhokego,9
tlhoko,9
tlhokomelo,9
tlholego,9
tlhologelo,9
tlhompho,9
tlhwekiso,9
tlogelo,9
tloo,9
tlotlontsu,9
tlou,9
tlwaelo,9
todi,9
toka,9
tokelo,9
toko,9
tokologo,9
tokomane,9
tona,9
tona,9
tonakgolo,9
tonki,9
toro,9
toropo,9
tsebe,9
tsebiso,9
tsebo,9
tsela,9
tsenelelo,9
tshate,9
tshedimoso,9
tshego,9
tshehlana,9
tshekatsheko,9
tsheko,9
tshele,9
tshelete,9
tshemo,9
tshenyagalelo,9
tshenyegelo,9
tshepediso,9
tshepetso,9
tshepiso,9
tshepo,9
tshetlo,9
tshidi,9
tshika,9
tshila,9
tshilafatso,9
tshilo,9
tshipa,9
tshipi,9
tshireletso,9
tshisinyo,9
tshiwana,9
tshoganetso,9
tsholo,9
tshomiso,9
tshukudu,9
tshupabaloi,9
tshupetso,9
Tshwane,9
tshwanelo,9
tshwantshanyo,9
tshwantshiso,9
tshwantsho,9
tshwantshokgopolo,9
tshwarelo,9
tshwaro,9
tshwene,9
tsie,9
tsietsi,9
tsinkelo,9
tsogo,9
tswalano,9
tsweletso,9
tswelopele,9
tswetsi,9
tswetsopele,9
tumammogo,9
tumanosi,9
tumelelano,9
tumelelo,9
tumelo,9
tumo,9
tumo,9
twatsi,9
warra,1a
websaeteng,9
yunibesithi,9
Yuropa,9
